Agric. & Nat. Res. Cons,Architecture,"Area, Eth. & Multidiscip. Studies",Arts: Visual & Performing,Business,"Commun, Fam., & Personal Svcs",Communications,Comp. Sci. & Mathematics,Education,Eng. Tech. & Drafting,Engineering,English & Foreign Lang.,Health Admin. & Assisting,Health Sci. & Techno.,"Philosophy, Religion, & Theology","Repair, Production, & Construction",Sciences: Biological & Physical,Social Sciences & Law
"{'_2Poor': 0.8302752293577889, '_2Good': 0.855935613682102, '_1Total': 0.5554357204486711, '_1Female': 0.5651577503429395, '_2Male': 0.8718325376423262, '_2Total': 0.8482952768220413, '_2Moderate': 0.8540415704387918, '_2Female': 0.8308362843911673, '_1Good': 0.598802395209579, '_1Poor': 0.47122026093630365, '_1Male': 0.5467537770518605, '_1Moderate': 0.5755347593582879}","{'_2Poor': 0.0022935779816513763, '_2Good': 0.0016096579476861167, '_1Total': 0.0012942191544434859, '_1Female': 0.0013717421124828531, '_2Male': 0.0022034520749173703, '_2Total': 0.0015639662183296842, '_2Moderate': 0.0009237875288683603, '_2Female': 0.001089621356578589, '_1Good': 0.0005443658138268917, '_1Poor': 0.0030698388334612432, '_1Male': 0.0012249897917517355, '_1Moderate': 0.0006684491978609625}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.00021570319240724764, '_1Female': 0.0004572473708276177, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0.0007674597083653108, '_1Male': 0, '_1Moderate': 0}","{'_2Poor': 0.0034403669724770644, '_2Good': 0.002012072434607646, '_1Total': 0.007333908541846418, '_1Female': 0.012802926383173296, '_2Male': 0.0022034520749173703, '_2Total': 0.002658742571160463, '_2Moderate': 0.002771362586605081, '_2Female': 0.0029964587305911193, '_1Good': 0.007076755579749594, '_1Poor': 0.00920951650038373, '_1Male': 0.002449979583503471, '_1Moderate': 0.006016042780748663}","{'_2Poor': 0.02694954128440367, '_2Good': 0.015291750503018115, '_1Total': 0.05931837791199307, '_1Female': 0.042981252857796054, '_2Male': 0.022034520749173673, '_2Total': 0.020331560838285946, '_2Moderate': 0.020785219399538122, '_2Female': 0.01906837374012531, '_1Good': 0.031028851388132835, '_1Poor': 0.1082118188795087, '_1Male': 0.07390771743568818, '_1Moderate': 0.05147058823529415}","{'_2Poor': 0.029243119266055047, '_2Good': 0.013682092555331997, '_1Total': 0.05737704918032784, '_1Female': 0.04481024234110653, '_2Male': 0.017260374586852714, '_2Total': 0.019862370972787036, '_2Moderate': 0.01939953810623558, '_2Female': 0.021792427131571777, '_1Good': 0.03592814371257488, '_1Poor': 0.0836531082118188, '_1Male': 0.0685994283380973, '_1Moderate': 0.06082887700534764}","{'_2Poor': 0.010894495412844037, '_2Good': 0.005231388329979881, '_1Total': 0.009275237273511646, '_1Female': 0.015089163237311385, '_2Male': 0.0058758721997796545, '_2Total': 0.006725054738817642, '_2Moderate': 0.005080831408775983, '_2Female': 0.007354944156905473, '_1Good': 0.004899292324442027, '_1Poor': 0.01765157329240215, '_1Male': 0.004083299305839118, '_1Moderate': 0.007352941176470588}","{'_2Poor': 0.0017201834862385322, '_2Good': 0.003219315895372234, '_1Total': 0.005392579810181189, '_1Female': 0.004115226337448559, '_2Male': 0.0022034520749173703, '_2Total': 0.0023459493274945262, '_2Moderate': 0.0018475750577367205, '_2Female': 0.0024516480523018246, '_1Good': 0.004899292324442027, '_1Poor': 0.009976976208749041, '_1Male': 0.006533278889342589, '_1Moderate': 0.0020053475935828875}","{'_2Poor': 0.018922018348623854, '_2Good': 0.009657947686116703, '_1Total': 0.02696289905090594, '_1Female': 0.038408779149519866, '_2Male': 0.00881380829966948, '_2Total': 0.014857679074132, '_2Moderate': 0.017551963048498858, '_2Female': 0.019340779079269958, '_1Good': 0.00979858464888405, '_1Poor': 0.0506523407521105, '_1Male': 0.01674152715394037, '_1Moderate': 0.027406417112299443}","{'_2Poor': 0.0022935779816513763, '_2Good': 0.00603621730382294, '_1Total': 0.02286453839516824, '_1Female': 0.004115226337448559, '_2Male': 0.008446566287183252, '_2Total': 0.003753518923991242, '_2Moderate': 0.0023094688221709007, '_2Female': 0.00027240533914464724, '_1Good': 0.029395753946652163, '_1Poor': 0.010744435917114352, '_1Male': 0.03960800326663947, '_1Moderate': 0.02540106951871656}","{'_2Poor': 0.006880733944954129, '_2Good': 0.010060362173038233, '_1Total': 0.030845556514236396, '_1Female': 0.016460905349794237, '_2Male': 0.013955196474476668, '_2Total': 0.009696590553644042, '_2Moderate': 0.01154734411085451, '_2Female': 0.006537728139471532, '_1Good': 0.04191616766467067, '_1Poor': 0.02302379125095934, '_1Male': 0.043691302572478614, '_1Moderate': 0.024064171122994634}","{'_2Poor': 0.006880733944954129, '_2Good': 0.005231388329979881, '_1Total': 0.004961173425366695, '_1Female': 0.008230452674897118, '_2Male': 0.0014689680499449136, '_2Total': 0.004535502033156084, '_2Moderate': 0.0018475750577367205, '_2Female': 0.006810133478616179, '_1Good': 0.002177463255307567, '_1Poor': 0.006907137375287797, '_1Male': 0.002041649652919559, '_1Moderate': 0.0066844919786096255}","{'_2Poor': 0.0045871559633027525, '_2Good': 0.004828973843058352, '_1Total': 0.017256255392579804, '_1Female': 0.03155006858710557, '_2Male': 0.0014689680499449136, '_2Total': 0.0046918986549890525, '_2Moderate': 0.004618937644341802, '_2Female': 0.007082538817760826, '_1Good': 0.019597169297768106, '_1Poor': 0.013814274750575594, '_1Male': 0.00449162923642303, '_1Moderate': 0.017379679144385016}","{'_2Poor': 0.011467889908256881, '_2Good': 0.010060362173038233, '_1Total': 0.03753235547886107, '_1Female': 0.05944215820759033, '_2Male': 0.004039662137348512, '_2Total': 0.010947763528307789, '_2Moderate': 0.011547344110854509, '_2Female': 0.016071915009534206, '_1Good': 0.022318998366902567, '_1Poor': 0.04834996162701457, '_1Male': 0.0179665169456921, '_1Moderate': 0.04679144385026742}","{'_2Poor': 0.0005733944954128441, '_2Good': 0.00040241448692152917, '_1Total': 0.0006471095772217429, '_1Female': 0.0004572473708276177, '_2Male': 0.0011017260374586852, '_2Total': 0.0007819831091648421, '_2Moderate': 0.0013856812933025404, '_2Female': 0.0005448106782892945, '_1Good': 0, '_1Poor': 0.0007674597083653108, '_1Male': 0.0008166598611678236, '_1Moderate': 0.001336898395721925}","{'_2Poor': 0.0011467889908256881, '_2Good': 0.006841046277665999, '_1Total': 0.04141501294219153, '_1Female': 0.001828989483310471, '_2Male': 0.00881380829966948, '_2Total': 0.003753518923991242, '_2Moderate': 0.0023094688221709007, '_2Female': 0, '_1Good': 0.07403375068045723, '_1Poor': 0.010744435917114352, '_1Male': 0.07676602694977554, '_1Moderate': 0.028074866310160405}","{'_2Poor': 0.02236238532110092, '_2Good': 0.03299798792756534, '_1Total': 0.09922346850733477, '_1Female': 0.12437128486511166, '_2Male': 0.019096584649283856, '_2Total': 0.028933375039099277, '_2Moderate': 0.029561200923787553, '_2Female': 0.03622991010623804, '_1Good': 0.10560696788241672, '_1Poor': 0.0913277052954719, '_1Male': 0.0767660269497756, '_1Moderate': 0.09826203208556171}","{'_2Poor': 0.020068807339449542, '_2Good': 0.016901408450704227, '_1Total': 0.02264883520276099, '_1Female': 0.028349336991312257, '_2Male': 0.009181050312155707, '_2Total': 0.016265248670628722, '_2Moderate': 0.012471131639722872, '_2Female': 0.021520021792427135, '_1Good': 0.011976047904191614, '_1Poor': 0.039907904834996184, '_1Male': 0.017558187015108192, '_1Moderate': 0.020721925133689825}"
"{'_2Poor': 0.003590664272890485, '_2Good': 0.005747126436781609, '_1Total': 0.015322347499277241, '_1Female': 0.012693935119887166, '_2Male': 0.0029717682020802376, '_2Total': 0.0037425149700598802, '_2Moderate': 0.002320185614849188, '_2Female': 0.004524886877828055, '_1Good': 0.0273972602739726, '_1Poor': 0.012459016393442629, '_1Male': 0.01714845663890251, '_1Moderate': 0.009451795841209832}","{'_2Poor': 0.8025134649910218, '_2Good': 0.8218390804597725, '_1Total': 0.2679965307892469, '_1Female': 0.3251057827926654, '_2Male': 0.8142644873699831, '_2Total': 0.8068862275449064, '_2Moderate': 0.8004640371229683, '_2Female': 0.7993966817496213, '_1Good': 0.27968036529680296, '_1Poor': 0.2537704918032784, '_1Male': 0.22831945124938666, '_1Moderate': 0.27882797731569076}","{'_2Poor': 0.0017953321364452424, '_2Good': 0.0028735632183908046, '_1Total': 0.0002891008962127783, '_1Female': 0.0007052186177715092, '_2Male': 0, '_2Total': 0.0014970059880239522, '_2Moderate': 0, '_2Female': 0.0030165912518853697, '_1Good': 0, '_1Poor': 0.0006557377049180328, '_1Male': 0, '_1Moderate': 0}","{'_2Poor': 0.025134649910233384, '_2Good': 0.05747126436781606, '_1Total': 0.09511419485400455, '_1Female': 0.14456981664315927, '_2Male': 0.02823179791976227, '_2Total': 0.03892215568862273, '_2Moderate': 0.04176334106728538, '_2Female': 0.04977375565610863, '_1Good': 0.12214611872146118, '_1Poor': 0.07934426229508186, '_1Male': 0.060754532092111756, '_1Moderate': 0.09546313799621921}","{'_2Poor': 0.05745062836624772, '_2Good': 0.017241379310344827, '_1Total': 0.1254697889563465, '_1Female': 0.10225669957686875, '_2Male': 0.03268945022288263, '_2Total': 0.04041916167664668, '_2Moderate': 0.037122969837587005, '_2Female': 0.048265460030165935, '_1Good': 0.09817351598173515, '_1Poor': 0.1534426229508193, '_1Male': 0.14159725624693717, '_1Moderate': 0.107750472589792}","{'_2Poor': 0.010771992818671455, '_2Good': 0.005747126436781609, '_1Total': 0.04134142815842727, '_1Female': 0.030324400564174885, '_2Male': 0.008915304606240713, '_2Total': 0.008233532934131736, '_2Moderate': 0.0069605568445475635, '_2Female': 0.007541478129713424, '_1Good': 0.019406392694063926, '_1Poor': 0.057049180327868806, '_1Male': 0.04899559039686432, '_1Moderate': 0.03686200378071834}","{'_2Poor': 0.010771992818671455, '_2Good': 0.005747126436781609, '_1Total': 0.018791558253830578, '_1Female': 0.028208744710860354, '_2Male': 0.005943536404160475, '_2Total': 0.009730538922155689, '_2Moderate': 0.01160092807424594, '_2Female': 0.013574660633484163, '_1Good': 0.023972602739726026, '_1Poor': 0.016393442622950827, '_1Male': 0.012248897599216078, '_1Moderate': 0.017958412098298678}","{'_2Poor': 0.010771992818671455, '_2Good': 0.011494252873563218, '_1Total': 0.028042786932639476, '_1Female': 0.020451339915373762, '_2Male': 0.01337295690936107, '_2Total': 0.010479041916167666, '_2Moderate': 0.009280742459396751, '_2Female': 0.007541478129713424, '_1Good': 0.02968036529680365, '_1Poor': 0.03213114754098363, '_1Male': 0.033317001469867734, '_1Moderate': 0.020793950850661623}","{'_2Poor': 0.012567324955116697, '_2Good': 0.0028735632183908046, '_1Total': 0.021104365423532803, '_1Female': 0.027503526093088843, '_2Male': 0.008915304606240713, '_2Total': 0.00748502994011976, '_2Moderate': 0.004640371229698376, '_2Female': 0.006033182503770739, '_1Good': 0.00684931506849315, '_1Poor': 0.029508196721311504, '_1Male': 0.016658500734933867, '_1Moderate': 0.02079395085066162}","{'_2Poor': 0.00718132854578097, '_2Good': 0.017241379310344827, '_1Total': 0.06649320612893904, '_1Female': 0.027503526093088846, '_2Male': 0.019316493313521546, '_2Total': 0.01197604790419162, '_2Moderate': 0.013921113689095127, '_2Female': 0.004524886877828055, '_1Good': 0.09817351598173515, '_1Poor': 0.03868852459016394, '_1Male': 0.09358157765801056, '_1Moderate': 0.08034026465028353}","{'_2Poor': 0.021543985637342902, '_2Good': 0.031609195402298854, '_1Total': 0.18936108701937135, '_1Female': 0.12693935119887154, '_2Male': 0.043090638930163475, '_2Total': 0.03293413173652693, '_2Moderate': 0.048723897911832945, '_2Female': 0.022624434389140274, '_1Good': 0.19863013698630122, '_1Poor': 0.17573770491803248, '_1Male': 0.23272905438510422, '_1Moderate': 0.20132325141776947}","{'_2Poor': 0.0017953321364452424, '_2Good': 0, '_1Total': 0.006938421509106675, '_1Female': 0.011988716502115658, '_2Male': 0.0014858841010401188, '_2Total': 0.0014970059880239522, '_2Moderate': 0.002320185614849188, '_2Female': 0.0015082956259426848, '_1Good': 0.00684931506849315, '_1Poor': 0.007213114754098361, '_1Male': 0.0034296913277804997, '_1Moderate': 0.006616257088846882}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.0008673026886383349, '_1Female': 0.0014104372355430183, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0.0019672131147540984, '_1Male': 0.0004899559039686428, '_1Moderate': 0}","{'_2Poor': 0.005385996409335727, '_2Good': 0.0028735632183908046, '_1Total': 0.02891008962127781, '_1Female': 0.04301833568406203, '_2Male': 0, '_2Total': 0.0037425149700598802, '_2Moderate': 0.002320185614849188, '_2Female': 0.007541478129713424, '_1Good': 0.012557077625570776, '_1Poor': 0.04131147540983607, '_1Male': 0.01910828025477708, '_1Moderate': 0.02457466918714555}","{'_2Poor': 0, '_2Good': 0.0028735632183908046, '_1Total': 0.0020237062734894482, '_1Female': 0.0007052186177715092, '_2Male': 0.0014858841010401188, '_2Total': 0.0007485029940119761, '_2Moderate': 0, '_2Female': 0, '_1Good': 0.00228310502283105, '_1Poor': 0.003278688524590164, '_1Male': 0.002939735423811857, '_1Moderate': 0}","{'_2Poor': 0.003590664272890485, '_2Good': 0, '_1Total': 0.016189650187915575, '_1Female': 0.0049365303244005634, '_2Male': 0.0014858841010401188, '_2Total': 0.0014970059880239522, '_2Moderate': 0, '_2Female': 0.0015082956259426848, '_1Good': 0.02968036529680365, '_1Poor': 0.008524590163934427, '_1Male': 0.024007839294463512, '_1Moderate': 0.01606805293005671}","{'_2Poor': 0.003590664272890485, '_2Good': 0.005747126436781609, '_1Total': 0.039028620988725046, '_1Female': 0.042313117066290526, '_2Male': 0.0029717682020802376, '_2Total': 0.005988023952095808, '_2Moderate': 0.009280742459396751, '_2Female': 0.00904977375565611, '_1Good': 0.023972602739726026, '_1Poor': 0.042622950819672115, '_1Male': 0.03674669279764824, '_1Moderate': 0.046313799621928185}","{'_2Poor': 0.021543985637342902, '_2Good': 0.008620689655172414, '_1Total': 0.03671581381902282, '_1Female': 0.049365303244005614, '_2Male': 0.014858841010401188, '_2Total': 0.014221556886227548, '_2Moderate': 0.009280742459396751, '_2Female': 0.013574660633484163, '_1Good': 0.02054794520547945, '_1Poor': 0.04590163934426227, '_1Male': 0.02792748652621266, '_1Moderate': 0.036862003780718335}"
"{'_2Poor': 0.009345794392523364, '_2Good': 0, '_1Total': 0.017964071856287428, '_1Female': 0.023255813953488372, '_2Male': 0, '_2Total': 0.008438818565400843, '_2Moderate': 0.013157894736842105, '_2Female': 0.01092896174863388, '_1Good': 0.02631578947368421, '_1Poor': 0.014705882352941176, '_1Male': 0, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.011976047904191617, '_1Female': 0.007751937984496124, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0, '_1Male': 0.02631578947368421, '_1Moderate': 0.03278688524590164}","{'_2Poor': 0.5887850467289719, '_2Good': 0.7037037037037032, '_1Total': 0.09580838323353295, '_1Female': 0.09302325581395349, '_2Male': 0.6481481481481476, '_2Total': 0.6413502109704627, '_2Moderate': 0.6710526315789476, '_2Female': 0.6393442622950826, '_1Good': 0.18421052631578946, '_1Poor': 0.11764705882352942, '_1Male': 0.10526315789473684, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0.02803738317757009, '_2Good': 0, '_1Total': 0.041916167664670656, '_1Female': 0.03875968992248062, '_2Male': 0.037037037037037035, '_2Total': 0.02109704641350211, '_2Moderate': 0.02631578947368421, '_2Female': 0.01639344262295082, '_1Good': 0.05263157894736842, '_1Poor': 0.029411764705882353, '_1Male': 0.05263157894736842, '_1Moderate': 0.04918032786885246}","{'_2Poor': 0.09345794392523364, '_2Good': 0.037037037037037035, '_1Total': 0.09580838323353295, '_1Female': 0.10077519379844961, '_2Male': 0.037037037037037035, '_2Total': 0.0632911392405063, '_2Moderate': 0.039473684210526314, '_2Female': 0.07103825136612023, '_1Good': 0.02631578947368421, '_1Poor': 0.1323529411764706, '_1Male': 0.07894736842105263, '_1Moderate': 0.09836065573770493}","{'_2Poor': 0.018691588785046728, '_2Good': 0.037037037037037035, '_1Total': 0.08383233532934133, '_1Female': 0.07751937984496124, '_2Male': 0.037037037037037035, '_2Total': 0.02109704641350211, '_2Moderate': 0.013157894736842105, '_2Female': 0.01639344262295082, '_1Good': 0.05263157894736842, '_1Poor': 0.08823529411764706, '_1Male': 0.10526315789473684, '_1Moderate': 0.09836065573770493}","{'_2Poor': 0, '_2Good': 0.037037037037037035, '_1Total': 0.029940119760479042, '_1Female': 0.031007751937984496, '_2Male': 0.018518518518518517, '_2Total': 0.02109704641350211, '_2Moderate': 0.039473684210526314, '_2Female': 0.02185792349726776, '_1Good': 0.05263157894736842, '_1Poor': 0, '_1Male': 0.02631578947368421, '_1Moderate': 0.04918032786885246}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.03592814371257485, '_1Female': 0.015503875968992248, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0.058823529411764705, '_1Male': 0.10526315789473684, '_1Moderate': 0.03278688524590164}","{'_2Poor': 0.018691588785046728, '_2Good': 0.037037037037037035, '_1Total': 0.03592814371257485, '_1Female': 0.046511627906976744, '_2Male': 0, '_2Total': 0.016877637130801686, '_2Moderate': 0, '_2Female': 0.02185792349726776, '_1Good': 0.05263157894736842, '_1Poor': 0.044117647058823525, '_1Male': 0, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0, '_1Female': 0, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0, '_1Male': 0, '_1Moderate': 0}","{'_2Poor': 0.009345794392523364, '_2Good': 0, '_1Total': 0.023952095808383235, '_1Female': 0.015503875968992248, '_2Male': 0.018518518518518517, '_2Total': 0.008438818565400843, '_2Moderate': 0.013157894736842105, '_2Female': 0.00546448087431694, '_1Good': 0.02631578947368421, '_1Poor': 0.014705882352941176, '_1Male': 0.05263157894736842, '_1Moderate': 0.03278688524590164}","{'_2Poor': 0.056074766355140186, '_2Good': 0.037037037037037035, '_1Total': 0.09580838323353295, '_1Female': 0.10852713178294573, '_2Male': 0.018518518518518517, '_2Total': 0.05907172995780589, '_2Moderate': 0.07894736842105263, '_2Female': 0.07103825136612023, '_1Good': 0.13157894736842105, '_1Poor': 0.08823529411764706, '_1Male': 0.05263157894736842, '_1Moderate': 0.0819672131147541}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.005988023952095809, '_1Female': 0.007751937984496124, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0, '_1Poor': 0, '_1Male': 0, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0.009345794392523364, '_2Good': 0, '_1Total': 0.023952095808383235, '_1Female': 0.023255813953488372, '_2Male': 0, '_2Total': 0.004219409282700422, '_2Moderate': 0, '_2Female': 0.00546448087431694, '_1Good': 0.02631578947368421, '_1Poor': 0.029411764705882353, '_1Male': 0.02631578947368421, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0, '_1Female': 0, '_2Male': 0.018518518518518517, '_2Total': 0.004219409282700422, '_2Moderate': 0.013157894736842105, '_2Female': 0, '_1Good': 0, '_1Poor': 0, '_1Male': 0, '_1Moderate': 0}","{'_2Poor': 0, '_2Good': 0, '_1Total': 0.017964071856287428, '_1Female': 0, '_2Male': 0, '_2Total': 0, '_2Moderate': 0, '_2Female': 0, '_1Good': 0.02631578947368421, '_1Poor': 0.014705882352941176, '_1Male': 0.07894736842105263, '_1Moderate': 0.01639344262295082}","{'_2Poor': 0.018691588785046728, '_2Good': 0, '_1Total': 0.05988023952095808, '_1Female': 0.06976744186046512, '_2Male': 0.037037037037037035, '_2Total': 0.012658227848101264, '_2Moderate': 0.013157894736842105, '_2Female': 0.00546448087431694, '_1Good': 0.05263157894736842, '_1Poor': 0.058823529411764705, '_1Male': 0.02631578947368421, '_1Moderate': 0.06557377049180328}","{'_2Poor': 0.14953271028037382, '_2Good': 0.1111111111111111, '_1Total': 0.3233532934131735, '_1Female': 0.3410852713178298, '_2Male': 0.12962962962962962, '_2Total': 0.11814345991561184, '_2Moderate': 0.07894736842105263, '_2Female': 0.1147540983606558, '_1Good': 0.2894736842105263, '_1Poor': 0.3088235294117647, '_1Male': 0.2631578947368421, '_1Moderate': 0.3606557377049181}"
